CONCEPTID	CONCEPTSTATUS	FULLYSPECIFIEDNAME	CTV3ID	SNOMEDID	ISPRIMITIVE
373272007	0	Respiratory system agent (substance)	XUWFm	F-6185D	1
373279003	2	Biological agent (substance)	XUWFt	F-61862	1
373283003	0	Anti-inflammatory agent (substance)	XUWFx	F-61866	1
373287002	0	Antimalarial agent (substance)	XUWG1	F-61869	1
373289004	0	Autonomic agent (substance)	XUWG3	F-6186B	1
373299009	0	Hypoglycemic agent (substance)	XUWGD	F-61873	1
373300001	0	Antiparasite agent (substance)	XUWGE	F-61874	1
373308008	4	Local anti-infective (substance)	XUWGM	F-6187D	1
373311009	1	Procedure by approach (procedure)	XUWGP	P1-0019E	1
373312002	0	Procedure by transurethral approach (navigational concept)	XUWGQ	P1-0019F	1
373351007	0	Surgical procedure on soft tissue (procedure)	XUWH3	P0-05C89	0
373405005	0	Inflammatory disorder of the respiratory system (disorder)	XUWHx	DF-00AE3	0
373407002	0	Inflammatory disorder of digestive system (disorder)	XUWHz	DF-00AE5	0
373410009	0	Open traumatic dislocation of joint (disorder)	XUWI2	D1-22594	0
373412001	0	Finding related to menstrual cycle (finding)	XUWI4	F-80245	1
373419005	0	Menstruation finding (finding)	XUWIB	F-80246	1
373434004	0	Disorder of blood vessels of thorax (disorder)	XUWIQ	DF-003C5	0
373481003	0	Tolbutamide (substance)	XUWJB	F-61842	1
373516000	0	Skin agent (substance)	XUWJm	F-618CC	1
373528008	0	Neomycin (substance)	XUWJy	C-52503	1
373572006	0	Clinical finding absent (situation)	XUWKg	R-213C4	0
373573001	0	Clinical finding present (situation)	XUWKh	R-213C5	0
373575008	0	Traumatic arthropathy of lower extremity (disorder)	XUWKj	DD-1412B	0
373691002	0	Oral hypoglycemic (substance)	XUWMf	F-619BE	1
373692009	0	Phosphodiesterase inhibitor (substance)	XUWMg	F-619BF	1
373708006	0	Hematologic agent (substance)	XUWMx	F-619D0	1
373713005	0	Sensory perception, function (observable entity)	XUWN2	F-A2183	1
373783004	0	Dietary product (product)	XUWOA	C-5002F	1
373785006	0	Cancer dataset administrative items (finding)	XaIlC	F-00E95	1
373856008	0	Reason for change in radiotherapy course (finding)	XaIlp	F-00EB4	1
373858009	0	Radiotherapy course changed - acute radiotherapy toxicity (finding)	XaIlr	F-00EB6	1
373872000	0	Core Namespace (namespace concept)	XUWON	R-003EA	1
373873005	0	Pharmaceutical / biologic product (product)	XUWOO	R-003EB	1
373933003	0	Acute onset (qualifier value)	XUWPM	R-424BE	1
373934009	1	Insidious onset (qualifier value)	XUWPN	R-424BF	1
373935005	0	Subacute onset (qualifier value)	XUWPO	R-424B8	1
384628002	0	Endoscopic removal of bladder lesion (procedure)	XUXf9	P1-74751	0
384629005	0	Transurethral destruction of lesion of bladder (procedure)	XUXfA	P1-74C0A	0
384719006	0	Procedure on gastrointestinal tract (procedure)	XUXgc	P0-05CEC	0
384724009	0	Replacement of appliance (procedure)	XUXgh	P0-009BE	1
384726006	0	Replacement of prosthetic device (procedure)	XUXgj	P0-009BF	0
384728007	0	Replacement of device (procedure)	XUXgl	P0-009C0	0
384821006	0	Mental state, behavior and/or psychosocial function finding (finding)	XUXiG	F-90167	1
384953001	0	Antidiabetic preparation (product)	XUXkP	R-00482	1
385023001	0	Oral solution (qualifier value)	XUXlX	C-506DE	1
385055001	0	Tablet dose form (qualifier value)	XUXm3	C-506FE	1
385268001	0	Oral dosage form (qualifier value)	XUXpU	C-506C2	1
385315009	0	Sudden onset (qualifier value)	XUXqH	R-424C4	1
385383008	0	Ear, nose and throat structure (body structure)	XUXrN	T-D1009	1
385424001	0	Injury of connective tissue (disorder)	XUWPg	D1-10116	0
385539003	2	Assessment procedure (procedure)	XUWRa	P0-009BD	1
385648002	0	Rejected by recipient (qualifier value)	XUWTM	G-D2FF	1
385649005	0	Being organized (qualifier value)	XUWTN	G-D308	1
385651009	0	In progress (qualifier value)	XUWTP	G-D30B	1
385652002	0	Started (qualifier value)	XUWTQ	G-D30C	1
385656004	0	Ended (qualifier value)	XUWTU	G-D316	1
385660001	0	Not done (qualifier value)	XUWTY	G-D319	1
386044007	0	Human hair structure (body structure)	XUWZk	T-0104D	1
386045008	0	Hair structure (body structure)	XUWZl	T-0130A	1
386049002	0	First generation sulfonylurea (product)	XUWZp	C-A241B	1
386050002	0	Second generation sulfonylurea (product)	XUWZq	C-A241C	1
386053000	0	Evaluation procedure (procedure)	XUWZt	P0-009B4	0
386054006	0	Glipizide 10mg m/r tablet (product)	XUWZu	C-A2432	1
386368005	0	Nausea care (regime/therapy)	XUWf2	P0-0018A	1
386534000	0	Arterial blood pressure (observable entity)	XUWhi	F-31009	1
386536003	0	Systemic blood pressure (observable entity)	XUWhk	F-3100A	1
386617003	0	Digestive system finding (finding)	XUWj4	F-02B38	0
386618008	0	Gastrointestinal tract finding (finding)	XUWj5	F-02B39	0
386621005	0	Operation on gastrointestinal tract (procedure)	XUWj8	P1-12032	0
386671008	0	Abdominal cavity operation (procedure)	XUWjw	P0-05CBF	0
386676003	0	Operation on peritoneum (procedure)	XUWk1	P0-05CC0	0
386679005	0	Air and space transport accident (event)	XUWk4	A-A23BA	1
386680008	0	Airplane accident (event)	XUWk5	A-A23BB	1
386681007	0	Aircraft accident (event)	XUWk6	A-A23BC	1
386702006	0	Victim of abuse (finding)	XUWkR	DF-D100B	1
386725007	0	Body temperature (observable entity)	XUWko	F-048C3	1
386726008	0	Thermoregulation, function (observable entity)	XUWkp	R-424C1	1
386787002	0	Ureterorenoscopy (procedure)	XUWlo	P0-009B9	0
386808001	0	Phobia (finding)	XUWm9	F-90166	1
386810004	0	Phobic disorder (disorder)	XUWmB	D9-00081	0
387143009	0	Glipizide (substance)	XUWrb	F-61A23	1
387362001	0	Epinephrine (substance)	XUWv8	F-B2135	1
387458008	0	Aspirin (substance)	XUWwh	F-61BB8	1
387517004	0	Acetaminophen (substance)	XUWxg	C-60101	1
387632002	4	Catheterization of urinary bladder (procedure)	XUWzX	P1-05586	1
387713003	0	Surgical procedure (procedure)	XUX0r	P0-009C3	0
387717002	0	Ureteroscopy (procedure)	XUX0v	P0-009C4	0
387718007	0	Diagnostic endoscopy of ureter (procedure)	XUX0w	P0-009C5	0
387749002	0	Operation on ureter (procedure)	XUX1R	P0-05D05	0
387837005	0	Neoplasm of soft tissue (disorder)	XUX2r	DF-003CF	0
387961004	0	Kingdom Animalia (organism)	XUX4r	L-000E4	1
387965008	0	Phylum Chordata (organism)	XUX4v	L-000E5	1
387967000	0	Subphylum Vertebrata (organism)	XUX4x	L-000E6	1
387976007	0	Class Mammalia (organism)	XUX56	L-000E9	1
388004009	0	Subclass Theria (organism)	XUX5Y	L-00102	1
388033005	0	Infraclass Eutheria (organism)	XUX61	L-00113	1
388077003	0	Order Rodentia (organism)	XUX6j	L-0011C	1
389044008	0	Endoscopic removal of blood clot from bladder (procedure)	XUXMM	P0-009C6	0
389079005	0	Brain and spinal cord structure (body structure)	XUXMv	T-A0094	1
389145006	0	Allergic asthma (disorder)	XUXNz	DC-57006	1
389146007	2	Extrinsic asthma (disorder)	XUXO0	D2-0011A	1
390798007	0	Asthma finding (finding)	XaIOV	F-201BE	1
390921001	0	Absent from work or school due to asthma (finding)	XaIR3	F-03649	1
390925005	0	DNA - Did not attend hypertension clinic (finding)	XaIR7	F-02B77	1
392048005	0	Operation on urinary system (procedure)	XUXSj	P0-05CCB	0
392064002	0	Urinary tract operations (procedure)	XUXSz	P0-05CCD	0
392091000	0	Care regimes assessment (regime/therapy)	XUXTQ	P0-00570	1
392134007	0	Care regimes management (procedure)	XUXU7	P0-040B6	1
392155009	0	Care regimes education (procedure)	XUXUS	PA-6002D	1
392446004	0	Attention to device, anastomosis AND/OR stoma (procedure)	XUXZ9	P0-009C1	1
392570002	0	Blood pressure finding (finding)	XUXbA	F-3114F	1
393030008	2	Asthma annual review	.66YJ	R-FA985	1
394138006	2	Joint consultant clinic	9NV2.	R-FA26E	1
394700004	0	Asthma annual review (regime/therapy)	XaIeq	P0-00768	1
394720003	0	Asthma medication review (procedure)	XaIfK	P0-040BA	1
394777002	0	Health encounter sites (environment)	XaIhh	S-80001	1
394780001	0	Ward on NHS hospital site (environment)	XaIhk	R-305AA	1
394854006	0	Immediate family member (person)	XaIk0	S-1000A	1
394865001	0	Joint consultant clinic (environment)	XaIkJ	R-305BF	1
394900008	0	Administration of cancer treatment (procedure)	XaIl4	P2-45111	1
394906002	0	Procedure started (situation)	XaIlg	R-213E1	0
394908001	0	Procedure stopped (situation)	XaIli	R-213E3	0
395022009	0	Asthma night-time symptoms (finding)	XaIoE	F-201BF	1
395073001	0	Cancer treatment started (situation)	XaIpC	R-21405	0
395082007	0	Cancer care plan (qualifier value)	XaIpM	R-40583	1
395098000	0	Disorder confirmed (situation)	XaIpg	R-2140C	0
395099008	0	Cancer confirmed (situation)	XaIph	R-2140D	0
395104009	0	Cancer primary healthcare multidisciplinary team (qualifier value)	XaIpm	R-40311	1
396277003	0	Fluid observable (observable entity)	XUY0u	F-04936	1
396328009	0	Integumentary system part (body structure)	XUY1j	T-00002	1
396332003	0	Rheumatism (disorder)	XUY1n	D1-0009B	1
396333008	0	Non-articular rheumatism (disorder)	XUY1o	D1-0009C	1
396339007	0	Thrombus (morphologic abnormality)	XUY1u	M-35001	1
396411005	0	Toxoid (substance)	XUY34	F-61D72	1
397502001	0	Salmonella enterica subsp. arizonae (organism)	XUYKf	L-1714E	1
397577006	0	Salmonella categorized by O antigen (organism)	XUYLs	L-17166	1
397704003	0	Pain sensation, function (observable entity)	XUYNv	F-A2197	1
397714007	0	Ability to sense pain (observable entity)	XUYO5	F-04926	1
397746007	0	Snuffles (finding)	XUYOb	F-036F0	1
397748008	0	Hypertension with albuminuria (disorder)	XUYOd	D3-0200A	1
397811005	2	Rhinorrhea (finding)	XUYPe	F-02C0D	1
398819009	0	Diabetic foot at risk (situation)	XUYft	R-21440	1
398827000	0	Vaccine (substance)	XUYg1	F-61D65	1
398968005	0	Phosphorated carbohydrate solution (product)	XUYiI	C-8580A	1
398993007	0	Joint derangement (disorder)	XUYih	D1-0009D	1
399017001	0	Heart rate on admission (observable entity)	XUYj5	F-04923	1
399069006	0	Dying process (observable entity)	XUYjv	F-004E0	1
399072004	0	Bladder neck obstruction (disorder)	XUYjy	D7-000E6	0
399269003	0	Arthropathy (disorder)	XUYn9	D1-0009E	0
399279001	0	Acquired bladder neck obstruction (disorder)	XUYnJ	D7-000E7	1
399347008	4	Death (finding)	XUYoP	F-02C2C	1
399902003	0	Disorder of body cavity (disorder)	XUYxM	DF-00B13	0
399913000	0	Scalp and/or neck structure (body structure)	XUYxX	T-D100A	1
399917004	0	Traumatic abnormality by mechanism (morphologic abnormality)	XUYxb	M-1000A	1
399981008	0	Neoplasm and/or hamartoma (disorder)	XUYyd	DF-0069C	0
399986003	0	Disorder of body wall (disorder)	XUYyi	DF-00B07	0
400015001	0	Traumatic abnormality by morphology (morphologic abnormality)	XUYzB	M-10008	1
400090007	0	Pilosebaceous apparatus structure (body structure)	XUZ0O	T-0130B	1
400112001	0	Nose and nasopharynx structure (body structure)	XUZ0k	T-D0822	1
400141005	0	Lower respiratory system structure (body structure)	XUZ1D	T-2000F	1
400143008	0	Structure of long bone of lower limb (body structure)	XUZ1F	T-110A9	1
400177003	0	Neoplasm and/or hamartoma (morphologic abnormality)	XUZ1n	M-0100A	1
400199006	0	Structure of skin and/or surface epithelium (body structure)	XUZ29	T-D04A1	1
401047000	0	Hypertension treatment refused (situation)	XaIyC	R-2146B	1
401048005	0	Hypertension six month review (procedure)	XaIyD	P2-060AF	1
401118009	0	Hypertension annual review (procedure)	XaIyE	P2-060B0	1
401182001	0	Asthma monitoring by nurse (regime/therapy)	XUZFI	P0-0095B	1
401183006	0	Asthma monitoring by doctor (regime/therapy)	XUZFJ	P0-0095C	1
401193004	0	Asthma confirmed (situation)	XUZFT	R-2144A	0
404189009	0	Domestic violence (event)	XUa20	F-049ED	1
404333009	0	Salmonella group O:28 (organism)	XUa4K	L-17208	1
404684003	0	Clinical finding (finding)	XUauZ	R-005AE	1
404917004	0	Enzyme based wound dressing (physical object)	XUaBG	A-11AA7	1
405016003	0	Vital signs status (observable entity)	XUaCr	F-04ADD	1
405269005	0	Neonatal intensive care unit (environment)	XUaGw	R-305CE	1
405615003	0	Notable event (event)	XUaMW	R-10194	1
405784000	0	Pharmacological assessment (procedure)	XUaPF	P0-040F0	1
405813007	0	Procedure site - Direct (attribute)	XUaPi	G-C324	1
405814001	0	Procedure site - Indirect (attribute)	XUaPj	G-C325	1
405815000	0	Procedure device (attribute)	XUaPk	G-C326	1
405816004	0	Procedure morphology (attribute)	XUaPl	G-C327	1
405952001	0	Parameningeal structure in the context of malignancy (body structure)	XUaRx	R-1015B	1
406122000	0	Head finding (finding)	XUaUh	F-049EA	0
406123005	0	Viscus structure finding (finding)	XUaUi	F-049EB	0
406162001	0	Asthma management (regime/therapy)	XUaVL	P0-009F3	1
406189006	0	Pain observable (observable entity)	XUaVm	F-0497C	1
406221003	0	Health status (observable entity)	XUaWI	F-03F12	1
406455002	0	Allergen class (substance)	XUaa3	F-61DD1	1
406463001	0	Drug allergen (substance)	XUaaB	F-61DD3	1
406465008	0	Food allergen (substance)	XUaaD	F-61DD5	1
406529000	0	Pneumonia severity index (assessment scale)	XUabF	G-E3FD	1
406643003	0	World Health Organization Antiretroviral therapy guidelines (observable entity)	XUad5	F-049D5	1
407312007	0	Enzyme inhibitor (substance)	XUans	F-61DBA	1
407314008	0	Enzyme inhibitor (product)	XUanu	R-005AC	1
407415005	0	Genus Lentivirus (organism)	XUapX	L-34608	1
407425000	0	Primate lentivirus group (organism)	XUaph	L-34612	1
407674008	0	Aspirin-induced asthma (disorder)	XaJFG	D2-51041	0
407741000	0	Cervical collar (physical object)	pI...	A-010D0	1
408014001	0	Soft foam cervical collar (physical object)	za1Jy	A-010CD	1
408099007	0	Suture (physical object)	XUasZ	A-1001A	1
408637006	0	Disease due to Gram-positive coccus (disorder)	XUatt	DE-10096	0
408638001	0	Disease due to Gram-negative bacillus (disorder)	XUatu	DE-10097	0
408729009	0	Finding context (attribute)	XUazE	G-C32B	1
408730004	0	Procedure context (attribute)	XUazF	G-C32C	1
408731000	0	Temporal context (attribute)	XUazG	G-C32D	1
408732007	0	Subject relationship context (attribute)	XUazH	G-C32E	1
408739003	0	Unapproved attribute (attribute)	XUazO	G-C32F	1
408766003	0	Procedure with a procedure focus (procedure)	XUazp	P0-00A01	0
408767007	0	Procedure with a clinical finding focus (procedure)	XUazq	P0-00A02	0
408876009	0	Gastric care (regime/therapy)	XUb04	P0-00A10	1
408877000	0	Gastric care assessment (regime/therapy)	XUb05	P0-00A11	1
408878005	0	Gastric care education (procedure)	XUb06	PA-60049	1
408879002	0	Gastric care management (procedure)	XUb07	P0-040F9	1
408880004	0	Nausea care assessment (regime/therapy)	XUb08	P0-00A12	1
408881000	0	Nausea care education (procedure)	XUb09	PA-6004A	1
408882007	0	Nausea care management (procedure)	XUb0A	P0-040FA	1
409023009	0	Professional / ancillary services care (regime/therapy)	XUb2R	P0-00AE0	1
409063005	0	Counseling (procedure)	XUb35	P0-00B19	0
409064004	0	Patient counseling (procedure)	XUb36	P0-00B1A	1
409066002	0	Education, guidance and counseling (procedure)	XUb38	P0-00B1D	1
409072002	2	Teaching (regime/therapy)	XUb3E	P0-00B26	1
409073007	0	Education (procedure)	XUb3F	P0-00B27	0
409474006	0	Respiratory sympathomimetic agent (substance)	XUbHJ	F-61DF6	1
409665004	0	Pneumonia due to aerobic bacteria (disorder)	XUbKt	DE-1012A	0
409708007	0	Heart AND pericardium structure (body structure)	XUbLa	R-10225	1
409774005	0	Inflammatory morphology (morphologic abnormality)	XUbMj	M-0100C	1
409776007	0	Acute inflammatory morphology (morphologic abnormality)	XUbMl	M-0100E	1
409822003	0	Superkingdom Bacteria (organism)	XUbNV	L-2F001	1
409823008	0	Phylum Actinobacteria (organism)	XUbNW	L-10081	1
409833000	0	Order Actinomycetales (organism)	XUbNg	L-10086	1
409835007	0	Subclass Actinobacteridae (organism)	XUbNi	L-10088	1
409842007	0	Order Bacillales (organism)	XUbNp	L-2F706	1
409844008	0	Order Lactobacillales (organism)	XUbNr	L-2F708	1
409852006	0	Phylum Proteobacteria (organism)	XUbNz	L-10094	1
409853001	0	Class Betaproteobacteria (organism)	XUbO0	L-10095	1
410021007	0	Insertion of urethral catheter (procedure)	XUbQi	P1-0559C	0
410024004	0	Catheterization of urinary bladder (procedure)	XUbQl	P1-0559D	0
410047003	0	Open dislocation of shoulder region (disorder)	XUbR8	D1-2259A	0
410432002	0	Structure of gastrointestinal tract mucous membrane (body structure)	XUc7W	T-50116	1
410433007	0	Structure of digestive system mucous membrane (body structure)	XUc7X	T-00403	1
410510008	0	Temporal context value (qualifier value)	XUc8m	R-42515	1
410511007	0	Current or past (actual) (qualifier value)	XUc8n	R-42516	1
410512000	0	Current or specified time (qualifier value)	XUc8o	R-42519	1
410513005	0	In the past (qualifier value)	XUc8p	R-4251A	1
410514004	0	Finding context value (qualifier value)	XUc8q	R-4251B	1
410515003	0	Known present (qualifier value)	XUc8r	G-A46A	1
410516002	0	Known absent (qualifier value)	XUc8s	G-A46B	1
410521004	0	Not to be done (qualifier value)	XUc8x	R-4251F	1
410522006	0	Pre-starting action status (qualifier value)	XUc8y	R-42520	1
410523001	0	Post-starting action status (qualifier value)	XUc8z	R-42521	1
410533009	0	Procedure by priority (procedure)	XUc99	P0-00A21	0
410545000	0	Stopped before completion (qualifier value)	XUc9L	G-D32B	1
